station,valid,tmpf,tmpc,dwpf,dwpc,relh,feel,sknt,mslp,p01m,p01i,gust,skyc1,skyl1,romps_LCL_m,lcl_estimate
CNY,2023-03-17 15:53,32.0,0.0,16.0,-8.89,51.2,27.42,4.0,1023.3,0.0,0.0,,CLR,,1093.4031882331174,1111.25
VEL,2023-03-17 15:53,17.1,-8.28,6.0,-14.44,61.39,17.1,0.0,1030.0,0.0,0.0,,CLR,,867.278445502328,770.0
SLC,2023-03-17 15:54,35.0,1.67,21.0,-6.11,56.05,30.08,5.0,1022.8,0.0,0.0,,FEW,4500.0,966.303212564338,972.5
HIF,2023-03-17 15:55,25.9,-3.39,11.8,-11.22,54.64,11.04,20.0,1024.3,0.0,0.0,25.0,CLR,,1011.9089793253959,978.75
ENV,2023-03-17 15:56,33.0,0.56,17.1,-8.28,51.37,33.1,0.0,1026.2,0.0,0.0,,CLR,,1093.597935177827,1105.0
PVU,2023-03-17 15:56,32.0,0.0,15.1,-9.39,49.23,27.42,4.0,1024.8,0.0,0.0,,CLR,,1154.137612180006,1173.75
SGU,2023-03-17 15:56,42.0,5.56,27.0,-2.78,54.78,40.23,3.0,1020.8,0.0,0.0,,CLR,,1038.518996762975,1042.5
LGU,2023-03-17 16:51,23.0,-5.0,15.1,-9.39,71.3,23.0,0.0,1028.5,0.0,0.0,,CLR,,616.3943621756881,548.7500000000001
MLF,2023-03-17 16:52,34.0,1.11,19.9,-6.72,55.88,26.0,9.0,1022.9,0.0,0.0,,CLR,,966.2499044614109,978.75
BCE,2023-03-17 16:53,21.9,-5.61,14.0,-10.0,71.18,14.4,5.0,1019.4,0.0,0.0,,CLR,,624.6526859250993,548.75
OGD,2023-03-17 16:53,35.0,1.67,14.0,-10.0,41.44,35.1,0.0,1023.8,0.0,0.0,,CLR,,1437.7643287127241,1458.75
CDC,2023-03-17 16:53,32.0,0.0,21.9,-5.61,65.92,26.4,5.0,1021.6,0.0,0.0,,FEW,2300.0,693.7256040137222,701.25
VEL,2023-03-17 16:53,21.9,-5.61,10.0,-12.22,59.63,17.14,3.0,1030.0,0.0,0.0,,CLR,,893.4595039888828,826.25
CNY,2023-03-17 16:53,35.0,1.67,10.9,-11.72,36.14,28.56,7.0,1023.5,0.0,0.0,,CLR,,1644.7273613087095,1673.75
PUC,2023-03-17 16:53,32.0,0.0,6.0,-14.44,32.96,20.78,15.0,1025.1,0.0,0.0,,CLR,,1756.073253904927,1805.0
SLC,2023-03-17 16:54,38.0,3.33,19.0,-7.22,46.08,33.4,5.0,1024.0,0.0,0.0,,FEW,4500.0,1293.4088670510084,1318.75
HIF,2023-03-17 16:55,29.7,-1.28,12.7,-10.72,48.64,16.72,18.0,1024.3,0.0,0.0,25.0,CLR,,1178.2383172669288,1180.0000000000002
PVU,2023-03-17 16:56,34.0,1.11,14.0,-10.0,43.3,28.77,5.0,1025.0,0.0,0.0,,CLR,,1363.6957294133033,1388.75
SGU,2023-03-17 16:56,45.0,7.22,26.1,-3.28,47.23,45.0,0.0,1021.2,0.0,0.0,,CLR,,1298.6529184742924,1312.5
LGU,2023-03-17 17:51,25.0,-3.89,16.0,-8.89,68.2,17.1,6.0,1028.3,0.0,0.0,,CLR,,675.2427897276725,625.0
MLF,2023-03-17 17:52,36.0,2.22,21.0,-6.11,54.08,28.49,9.0,1023.0,0.0,0.0,17.0,CLR,,1028.3392147349073,1041.25
BCE,2023-03-17 17:53,26.1,-3.28,17.1,-8.28,68.34,21.94,3.0,1019.3,0.0,0.0,,CLR,,666.5671760020055,625.0
OGD,2023-03-17 17:53,39.0,3.89,14.0,-10.0,35.54,34.71,5.0,1024.0,0.0,0.0,,CLR,,1702.5380742632626,1736.25
CDC,2023-03-17 17:53,34.0,1.11,21.9,-5.61,60.83,30.97,3.0,1021.5,0.0,0.0,,FEW,2700.0,830.642818433055,840.0000000000001
PUC,2023-03-17 17:53,34.0,1.11,5.0,-15.0,28.93,23.74,14.0,1025.4,0.0,0.0,,CLR,,1963.3104188450804,2013.75
VEL,2023-03-17 17:53,24.1,-4.39,12.9,-10.61,61.83,18.19,4.0,1030.1,0.0,0.0,,CLR,,830.3483334114779,777.5
CNY,2023-03-17 17:53,39.0,3.89,12.0,-11.11,32.54,31.75,10.0,1023.0,0.0,0.0,19.0,CLR,,1835.8864344016497,1875.0
SLC,2023-03-17 17:54,40.0,4.44,17.1,-8.28,39.27,39.9,0.0,1024.0,0.0,0.0,,FEW,5000.0,1557.0965046838808,1589.9999999999998
HIF,2023-03-17 17:55,32.5,0.28,13.1,-10.5,44.2,21.81,14.0,1024.6,0.0,0.0,24.0,CLR,,1322.3682009537465,1347.5
ENV,2023-03-17 17:56,38.0,3.33,12.9,-10.61,35.35,31.97,7.0,1026.3,0.0,0.0,,CLR,,1702.3369398394832,1742.5
PVU,2023-03-17 17:56,36.0,2.22,15.1,-9.39,41.96,29.04,8.0,1025.2,0.0,0.0,,CLR,,1425.6286625283715,1451.2500000000002
SGU,2023-03-17 17:56,47.0,8.33,26.1,-3.28,43.95,44.82,4.0,1020.9,0.0,0.0,,CLR,,1429.2739231033697,1451.25
LGU,2023-03-17 18:51,27.0,-2.78,16.0,-8.89,62.78,19.51,6.0,1027.7,0.0,0.0,,CLR,,794.7431694485348,763.7500000000001
MLF,2023-03-17 18:52,38.0,3.33,21.9,-5.61,52.13,29.51,12.0,1022.7,0.0,0.0,,CLR,,1097.635947990099,1117.5000000000002
BCE,2023-03-17 18:53,28.0,-2.22,17.1,-8.28,63.19,28.0,0.0,1019.4,0.0,0.0,,CLR,,780.1488956273828,757.4999999999999
OGD,2023-03-17 18:53,41.0,5.0,14.0,-10.0,32.88,37.93,4.0,1023.5,0.0,0.0,,CLR,,1837.882393655366,1875.0
VEL,2023-03-17 18:53,25.0,-3.89,16.0,-8.89,68.2,20.69,3.0,1029.5,0.0,0.0,,CLR,,675.2414686863743,625.0
CNY,2023-03-17 18:53,41.0,5.0,14.0,-10.0,32.88,34.25,10.0,1022.8,0.0,0.0,17.0,CLR,,1837.8844107519983,1875.0
CDC,2023-03-17 18:53,38.0,3.33,25.0,-3.89,59.36,31.38,8.0,1020.6,0.0,0.0,,CLR,,887.5790439097765,902.5000000000001
PUC,2023-03-17 18:53,35.0,1.67,9.0,-12.78,33.2,24.46,16.0,1025.4,0.0,0.0,,CLR,,1771.0530809906436,1806.25
SLC,2023-03-17 18:54,42.0,5.56,17.1,-8.28,36.07,42.1,0.0,1023.7,0.0,0.0,,FEW,5000.0,1704.6561842620215,1730.0
HIF,2023-03-17 18:55,35.4,1.89,11.7,-11.28,37.0,24.22,18.0,1023.8,0.0,0.0,23.0,CLR,,1612.5612506133043,1646.25
ENV,2023-03-17 18:56,39.0,3.89,12.0,-11.11,32.54,32.74,8.0,1026.2,0.0,0.0,,CLR,,1835.8780281763675,1875.0
PVU,2023-03-17 18:56,39.0,3.89,12.0,-11.11,32.54,32.22,9.0,1024.8,0.0,0.0,,CLR,,1835.8816994337972,1875.0
SGU,2023-03-17 18:56,50.0,10.0,28.0,-2.22,42.33,50.0,4.0,1020.2,0.0,0.0,,CLR,,1512.190684295548,1527.5
LGU,2023-03-17 19:51,28.9,-1.72,16.0,-8.89,58.06,21.8,6.0,1028.0,0.0,0.0,,CLR,,908.4593289617355,896.2500000000001
MLF,2023-03-17 19:52,40.0,4.44,24.1,-4.39,52.88,32.87,10.0,1022.3,0.0,0.0,16.0,FEW,3600.0,1085.4813730421658,1103.75
BCE,2023-03-17 19:53,32.0,0.0,19.0,-7.22,58.27,27.42,4.0,1019.1,0.0,0.0,,CLR,,890.6983901955397,902.5
OGD,2023-03-17 19:53,43.0,6.11,12.9,-10.61,29.0,39.46,5.0,1023.1,0.0,0.0,,CLR,,2046.2861001762128,2090.0
CDC,2023-03-17 19:53,40.0,4.44,25.0,-3.89,54.9,33.84,8.0,1020.4,0.0,0.0,,SCT,3500.0,1024.5705836436282,1041.25
PUC,2023-03-17 19:53,36.0,2.22,9.0,-12.78,32.03,26.32,14.0,1025.5,0.0,0.0,,CLR,,1832.7841584072798,1875.0
VEL,2023-03-17 19:53,28.0,-2.22,17.1,-8.28,63.19,22.75,4.0,1029.0,0.0,0.0,,CLR,,780.1357511648831,757.4999999999999
CNY,2023-03-17 19:53,42.0,5.56,14.0,-10.0,31.51,35.23,11.0,1022.6,0.0,0.0,16.0,CLR,,1911.5412590591784,1944.9999999999998
SLC,2023-03-17 19:54,43.0,6.11,18.0,-7.78,36.22,38.19,7.0,1023.7,0.0,0.0,,FEW,5500.0,1706.3957385794517,1736.25
HIF,2023-03-17 19:55,37.4,3.0,12.9,-10.61,36.05,26.86,18.0,1023.5,0.0,0.0,24.0,CLR,,1667.8005312009197,1701.25
ENV,2023-03-17 19:56,41.0,5.0,16.0,-8.89,35.88,36.37,6.0,1026.3,0.0,0.0,,CLR,,1704.469884467177,1736.25
PVU,2023-03-17 19:56,40.0,4.44,14.0,-10.0,34.31,34.41,7.0,1024.5,0.0,0.0,,CLR,,1764.4267427965917,1805.0000000000002
SGU,2023-03-17 19:56,53.0,11.67,28.0,-2.22,37.74,53.1,3.0,1019.7,0.0,0.0,,CLR,,1723.6529400081515,1736.25
LGU,2023-03-17 20:51,30.9,-0.61,17.1,-8.28,56.14,25.09,5.0,1027.6,0.0,0.0,,CLR,,953.4651068963908,958.7499999999999
MLF,2023-03-17 20:52,39.0,3.89,24.1,-4.39,54.77,31.75,10.0,1022.1,0.0,0.0,16.0,BKN,4100.0,1023.3603088873293,1035.0
BCE,2023-03-17 20:53,32.0,0.0,19.9,-6.72,60.55,27.42,4.0,1017.8,0.0,0.0,,CLR,,829.8010330548193,840.0
CDC,2023-03-17 20:53,41.0,5.0,26.1,-3.28,55.07,35.2,8.0,1019.4,0.0,0.0,,SCT,4000.0,1024.6736366138844,1035.0
PUC,2023-03-17 20:53,37.0,2.78,10.9,-11.72,33.52,27.61,14.0,1025.0,0.0,0.0,,CLR,,1773.9619522507699,1812.5
VEL,2023-03-17 20:53,28.0,-2.22,17.1,-8.28,63.19,22.75,4.0,1028.9,0.0,0.0,,CLR,,780.1358868206144,757.4999999999999
OGD,2023-03-17 20:53,44.0,6.67,10.9,-11.72,25.45,41.55,4.0,1022.6,0.0,0.0,,CLR,,2251.698606961177,2298.75
CNY,2023-03-17 20:53,44.0,6.67,14.0,-10.0,29.19,36.47,15.0,1021.9,0.0,0.0,23.0,CLR,,2046.2730493692727,2083.75
SLC,2023-03-17 20:54,44.0,6.67,23.0,-5.0,42.95,38.56,9.0,1023.2,0.0,0.0,,FEW,6000.0,1445.4309176810234,1458.75
HIF,2023-03-17 20:55,39.7,4.28,12.9,-10.61,32.95,31.8,12.0,1023.1,0.0,0.0,,CLR,,1823.2237647661093,1861.25
SGU,2023-03-17 20:56,55.0,12.78,28.9,-1.72,36.54,55.0,6.0,1018.9,0.0,0.0,,CLR,,1793.4274241034614,1812.5
ENV,2023-03-17 20:56,42.0,5.56,15.1,-9.39,33.07,37.09,7.0,1025.7,0.0,0.0,,CLR,,1838.0266737456136,1868.75
PVU,2023-03-17 20:56,42.0,5.56,12.9,-10.61,30.03,36.55,8.0,1024.0,0.0,0.0,,CLR,,1984.2175435700624,2021.2499999999998
LGU,2023-03-17 21:51,32.0,0.0,18.0,-7.78,55.82,27.42,4.0,1027.4,0.0,0.0,,CLR,,958.4300551719581,972.5
MLF,2023-03-17 21:52,43.0,6.11,24.1,-4.39,46.91,35.66,13.0,1021.3,0.0,0.0,20.0,FEW,4400.0,1296.9261586439218,1312.5
BCE,2023-03-17 21:53,33.0,0.56,19.0,-7.22,55.75,29.95,3.0,1017.5,0.0,0.0,,BKN,3900.0,965.1465826143515,972.4999999999999
OGD,2023-03-17 21:53,44.0,6.67,19.0,-7.22,36.25,38.56,9.0,1022.5,0.0,0.0,,CLR,,1713.4432230692103,1736.25
CDC,2023-03-17 21:53,43.0,6.11,26.1,-3.28,50.98,37.19,9.0,1019.0,0.0,0.0,17.0,BKN,4200.0,1161.8025411595602,1173.75
VEL,2023-03-17 21:53,32.0,0.0,19.9,-6.72,60.55,27.42,4.0,1029.0,0.0,0.0,,CLR,,829.7821975477578,840.0
PUC,2023-03-17 21:53,38.0,3.33,10.9,-11.72,32.36,30.37,10.0,1024.9,0.0,0.0,19.0,CLR,,1835.2609222178473,1881.25
CNY,2023-03-17 21:53,44.0,6.67,12.9,-10.61,27.81,37.76,11.0,1021.7,0.0,0.0,,CLR,,2119.2890176464907,2160.0
SLC,2023-03-17 21:54,45.0,7.22,16.0,-8.89,30.77,42.6,4.0,1022.8,0.0,0.0,14.0,FEW,6500.0,1975.5500797201137,2013.75
HIF,2023-03-17 21:55,40.6,4.78,13.1,-10.5,32.1,32.59,13.0,1022.5,0.0,0.0,,CLR,,1870.70764970302,1910.0000000000002
ENV,2023-03-17 21:56,43.0,6.11,16.0,-8.89,33.22,38.78,6.0,1025.4,0.0,0.0,,CLR,,1839.8629980819776,1875.0
PVU,2023-03-17 21:56,42.0,5.56,12.9,-10.61,30.03,37.69,6.0,1023.8,0.0,0.0,,CLR,,1984.218133302808,2021.2499999999998
SGU,2023-03-17 21:56,56.0,13.33,28.0,-2.22,34.08,55.9,3.0,1018.3,0.0,0.0,,CLR,,1916.1966082227489,1943.75
LGU,2023-03-17 22:51,30.9,-0.61,18.0,-7.78,58.36,27.43,3.0,1027.4,0.0,0.0,,CLR,,892.6457931453693,896.25
MLF,2023-03-17 22:52,43.0,6.11,21.9,-5.61,42.77,35.34,14.0,1021.5,0.0,0.0,21.0,FEW,4800.0,1445.0170588726626,1465.0
BCE,2023-03-17 22:53,32.0,0.0,19.9,-6.72,60.55,32.0,0.0,1017.7,0.0,0.0,,BKN,4300.0,829.8012030989486,840.0
OGD,2023-03-17 22:53,44.0,6.67,14.0,-10.0,29.19,40.77,5.0,1022.6,0.0,0.0,,CLR,,2046.2708077096597,2083.75
CDC,2023-03-17 22:53,43.0,6.11,25.0,-3.89,48.7,38.78,6.0,1019.1,0.0,0.0,,FEW,4500.0,1236.3232079301886,1250.0
VEL,2023-03-17 22:53,30.0,-1.11,19.9,-6.72,65.66,26.4,3.0,1029.5,0.0,0.0,,CLR,,710.1626621712359,701.2499999999999
PUC,2023-03-17 22:53,38.0,3.33,9.0,-12.78,29.72,29.13,13.0,1025.0,0.0,0.0,19.0,CLR,,1961.7067644514043,2013.75
CNY,2023-03-17 22:53,44.0,6.67,12.9,-10.61,27.81,37.76,11.0,1022.0,0.0,0.0,,CLR,,2119.2880692584718,2160.0
SLC,2023-03-17 22:54,45.0,7.22,19.0,-7.22,35.02,41.19,6.0,1023.0,0.0,0.0,,FEW,6500.0,1775.6317453465717,1805.0
HIF,2023-03-17 22:55,40.0,4.44,11.1,-11.61,29.96,31.28,15.0,1022.8,0.0,0.0,,CLR,,1968.6270958588127,2006.25
ENV,2023-03-17 22:56,43.0,6.11,16.0,-8.89,33.22,38.78,6.0,1025.8,0.0,0.0,,CLR,,1839.8617443438957,1875.0
PVU,2023-03-17 22:56,43.0,6.11,10.9,-11.72,26.55,38.78,6.0,1023.7,0.0,0.0,,CLR,,2178.2811940441425,2228.7500000000005
SGU,2023-03-17 22:56,57.0,13.89,27.0,-2.78,31.43,57.0,3.0,1017.9,0.0,0.0,,CLR,,2057.17252921717,2083.75
LGU,2023-03-17 23:51,30.9,-0.61,17.1,-8.28,56.14,27.43,3.0,1027.8,0.0,0.0,,CLR,,953.4647692947509,958.7499999999999
MLF,2023-03-17 23:52,42.0,5.56,21.9,-5.61,44.27,35.63,10.0,1021.8,0.0,0.0,,FEW,4700.0,1383.2725128430282,1396.25
BCE,2023-03-17 23:53,33.0,0.56,17.1,-8.28,51.37,33.1,0.0,1017.8,0.0,0.0,,FEW,5000.0,1093.6144149309825,1105.0
OGD,2023-03-17 23:53,43.0,6.11,16.0,-8.89,33.22,37.19,9.0,1022.8,0.0,0.0,17.0,CLR,,1839.8711713108676,1875.0
CDC,2023-03-17 23:53,43.0,6.11,26.1,-3.28,50.98,36.76,10.0,1019.4,0.0,0.0,,BKN,5000.0,1161.801307026602,1173.75
PUC,2023-03-17 23:53,35.0,1.67,7.0,-13.89,30.33,24.46,16.0,1025.6,0.0,0.0,,CLR,,1904.0275688289819,1945.0
VEL,2023-03-17 23:53,28.9,-1.72,19.9,-6.72,68.67,23.8,4.0,1028.9,0.0,0.0,,CLR,,644.4231349442263,625.0
CNY,2023-03-17 23:53,43.0,6.11,14.0,-10.0,30.44,37.66,8.0,1022.2,0.0,0.0,,CLR,,1973.1152041748396,2013.75
SLC,2023-03-17 23:54,46.0,7.78,19.0,-7.22,33.72,41.36,8.0,1022.8,0.0,0.0,,FEW,6500.0,1843.3737560806824,1875.0
HIF,2023-03-17 23:55,39.0,3.89,12.4,-10.89,33.12,31.31,11.0,1022.8,0.0,0.0,20.0,CLR,,1809.3066941440989,1847.5000000000002
ENV,2023-03-17 23:56,43.0,6.11,18.0,-7.78,36.22,40.27,4.0,1025.5,0.0,0.0,,CLR,,1706.3900188920431,1736.25
PVU,2023-03-17 23:56,43.0,6.11,12.0,-11.11,27.87,38.78,6.0,1024.0,0.0,0.0,,CLR,,2105.9224926196594,2152.5
SGU,2023-03-17 23:56,57.0,13.89,26.1,-3.28,30.28,57.0,0.0,1017.6,0.0,0.0,,FEW,7500.0,2117.311178892598,2146.25
LGU,2023-03-18 00:51,30.9,-0.61,18.0,-7.78,58.36,30.9,0.0,1028.1,0.0,0.0,,CLR,,892.6446429573815,896.25
MLF,2023-03-18 00:52,40.0,4.44,19.9,-6.72,44.29,31.69,13.0,1022.0,0.0,0.0,,CLR,,1368.9315716704548,1395.0
BCE,2023-03-18 00:53,28.9,-1.72,16.0,-8.89,58.06,19.08,10.0,1019.1,0.0,0.0,,CLR,,908.4729356189969,896.2500000000001
VEL,2023-03-18 00:53,27.0,-2.78,19.9,-6.72,74.25,21.58,4.0,1029.8,0.0,0.0,,CLR,,530.6094758189104,492.5
CNY,2023-03-18 00:53,41.0,5.0,14.0,-10.0,32.88,33.84,11.0,1022.5,0.0,0.0,,CLR,,1837.8852760683494,1875.0
OGD,2023-03-18 00:53,42.0,5.56,12.0,-11.11,28.86,38.39,5.0,1023.0,0.0,0.0,,CLR,,2043.887271647847,2083.7499999999995
CDC,2023-03-18 00:53,40.0,4.44,25.0,-3.89,54.9,31.35,14.0,1020.3,0.0,0.0,,BKN,4800.0,1024.570843901119,1041.25
PUC,2023-03-18 00:53,33.0,0.56,6.0,-14.44,31.54,22.98,13.0,1026.6,0.0,0.0,24.0,CLR,,1828.896948693875,1875.0
SLC,2023-03-18 00:54,44.0,6.67,21.0,-6.11,39.47,39.53,7.0,1023.0,0.0,0.0,,CLR,,1579.7955711236668,1597.5000000000002
HIF,2023-03-18 00:55,36.7,2.61,10.2,-12.11,32.88,27.59,13.0,1023.2,0.0,0.0,,CLR,,1800.0870165664312,1839.9999999999998
ENV,2023-03-18 00:56,42.0,5.56,19.0,-7.22,39.14,37.09,7.0,1025.5,0.0,0.0,,CLR,,1577.6490201113559,1597.5
PVU,2023-03-18 00:56,42.0,5.56,10.9,-11.72,27.48,40.23,3.0,1024.4,0.0,0.0,,CLR,,2116.992058744642,2160.0
SGU,2023-03-18 00:56,56.0,13.33,28.0,-2.22,34.08,55.9,4.0,1017.5,0.0,0.0,,CLR,,1916.2010371767192,1943.75
LGU,2023-03-18 01:51,28.0,-2.22,15.1,-9.39,57.93,28.0,0.0,1028.5,0.0,0.0,,CLR,,915.3096663685678,896.25
MLF,2023-03-18 01:52,36.0,2.22,21.9,-5.61,56.18,28.49,9.0,1022.9,0.0,0.0,,CLR,,967.396671073465,978.75
BCE,2023-03-18 01:53,28.0,-2.22,12.9,-10.61,52.61,19.19,8.0,1020.7,0.0,0.0,,FEW,4200.0,1063.1668019833269,1048.7499999999998
OGD,2023-03-18 01:53,39.0,3.89,8.1,-13.28,27.34,39.0,0.0,1023.8,0.0,0.0,,CLR,,2094.3493558595364,2146.2499999999995
CDC,2023-03-18 01:53,36.0,2.22,23.0,-5.0,58.85,27.09,12.0,1021.5,0.0,0.0,,CLR,,892.6519795965604,902.5000000000001
PUC,2023-03-18 01:53,30.0,-1.11,3.0,-16.11,31.01,18.58,14.0,1027.3,0.0,0.0,24.0,CLR,,1842.240235265416,1875.0
VEL,2023-03-18 01:53,23.0,-5.0,18.0,-7.78,80.85,18.4,3.0,1030.8,0.0,0.0,,CLR,,420.03114316861445,347.50000000000006
CNY,2023-03-18 01:53,37.0,2.78,12.0,-11.11,35.2,28.79,11.0,1023.8,0.0,0.0,,CLR,,1700.5793392304763,1736.2499999999998
SLC,2023-03-18 01:54,41.0,5.0,23.0,-5.0,48.39,35.75,7.0,1023.8,0.0,0.0,,CLR,,1234.432309979303,1250.0
HIF,2023-03-18 01:55,33.4,0.78,8.8,-12.89,35.21,24.72,10.0,1024.3,0.0,0.0,18.0,CLR,,1670.5977062629083,1708.75
ENV,2023-03-18 01:56,39.0,3.89,19.0,-7.22,44.14,33.96,6.0,1026.1,0.0,0.0,,CLR,,1367.5992664946036,1388.75
PVU,2023-03-18 01:56,38.0,3.33,10.9,-11.72,32.36,34.31,4.0,1024.7,0.0,0.0,,CLR,,1835.2614239885738,1881.25
SGU,2023-03-18 01:56,53.0,11.67,27.0,-2.78,36.22,53.1,12.0,1018.1,0.0,0.0,,CLR,,1790.638871952729,1806.25
LGU,2023-03-18 02:51,25.0,-3.89,18.0,-7.78,74.36,25.0,0.0,1028.9,0.0,0.0,,CLR,,539.8576526152935,486.25
MLF,2023-03-18 02:52,32.0,0.0,21.9,-5.61,65.92,24.11,8.0,1023.0,0.0,0.0,,CLR,,693.7234551575173,701.25
BCE,2023-03-18 02:53,24.1,-4.39,16.0,-8.89,70.81,13.06,10.0,1023.1,0.0,0.0,,CLR,,621.3864788498505,562.5000000000001
OGD,2023-03-18 02:53,36.0,2.22,10.0,-12.22,33.5,31.15,5.0,1024.3,0.0,0.0,,CLR,,1766.2021472404995,1805.0000000000002
CDC,2023-03-18 02:53,34.0,1.11,23.0,-5.0,63.72,24.99,11.0,1022.0,0.0,0.0,,CLR,,755.7495886115045,763.75
PUC,2023-03-18 02:53,28.0,-2.22,5.0,-15.0,36.89,15.2,16.0,1027.2,0.0,0.0,24.0,CLR,,1590.8450978059614,1597.5
VEL,2023-03-18 02:53,21.9,-5.61,18.0,-7.78,84.68,21.9,0.0,1031.5,0.0,0.0,,CLR,,354.1960792175417,271.25
CNY,2023-03-18 02:53,34.0,1.11,12.0,-11.11,39.65,26.0,9.0,1024.1,0.0,0.0,,CLR,,1497.5547240076535,1527.4999999999998
SLC,2023-03-18 02:54,40.0,4.44,15.1,-9.39,36.01,39.9,0.0,1023.8,0.0,0.0,,CLR,,1690.6334766317682,1728.7500000000002
HIF,2023-03-18 02:55,31.3,-0.39,10.8,-11.78,41.9,20.26,14.0,1024.7,0.0,0.0,20.0,CLR,,1400.9657804298306,1423.7499999999998
ENV,2023-03-18 02:56,38.0,3.33,21.9,-5.61,52.13,35.43,3.0,1026.2,0.0,0.0,,CLR,,1097.627453558043,1117.5000000000002
PVU,2023-03-18 02:56,36.0,2.22,12.9,-10.61,38.1,36.0,0.0,1025.2,0.0,0.0,,CLR,,1572.9250973929825,1603.75
SGU,2023-03-18 02:56,51.0,10.56,27.0,-2.78,38.99,51.1,14.0,1018.5,0.0,0.0,22.0,CLR,,1654.2563193809945,1667.5
LGU,2023-03-18 03:51,26.1,-3.28,18.0,-7.78,71.04,26.1,0.0,1028.8,0.0,0.0,,CLR,,605.7011606349372,562.5
MLF,2023-03-18 03:52,28.9,-1.72,21.9,-5.61,74.76,21.0,7.0,1023.5,0.0,0.0,,CLR,,508.22573523900104,486.25000000000006
BCE,2023-03-18 03:53,19.9,-6.72,12.9,-10.61,73.83,9.21,8.0,1022.2,0.0,0.0,,CLR,,578.981996796832,486.24999999999994
OGD,2023-03-18 03:53,34.0,1.11,12.0,-11.11,39.65,27.22,7.0,1024.3,0.0,0.0,,CLR,,1497.5542950440347,1527.4999999999998
PUC,2023-03-18 03:53,28.0,-2.22,3.0,-16.11,33.65,15.2,16.0,1027.4,0.0,0.0,,CLR,,1723.315410714741,1736.2499999999998
VEL,2023-03-18 03:53,18.0,-7.78,14.0,-10.0,84.05,9.77,5.0,1031.8,0.0,0.0,,CLR,,391.1632485091989,277.49999999999994
CNY,2023-03-18 03:53,32.0,0.0,12.0,-11.11,42.96,24.11,8.0,1024.4,0.0,0.0,,CLR,,1362.3780123478448,1388.75
CDC,2023-03-18 03:53,33.0,0.56,23.0,-5.0,66.06,26.12,7.0,1021.6,0.0,0.0,,CLR,,693.6965295994011,695.0000000000001
SLC,2023-03-18 03:54,37.0,2.78,16.0,-8.89,41.95,32.33,5.0,1023.5,0.0,0.0,,CLR,,1433.0825362415608,1458.75
HIF,2023-03-18 03:55,30.4,-0.89,11.1,-11.61,44.04,17.98,17.0,1025.0,0.0,0.0,,CLR,,1327.2561551977506,1339.9999999999998
PVU,2023-03-18 03:56,35.0,1.67,10.9,-11.72,36.14,28.56,7.0,1025.4,0.0,0.0,,CLR,,1644.7231183461972,1673.75
SGU,2023-03-18 03:56,49.0,9.44,26.1,-3.28,40.77,42.45,16.0,1019.2,0.0,0.0,,CLR,,1565.9632849915838,1589.9999999999998
ENV,2023-03-18 03:56,35.0,1.67,19.9,-6.72,53.49,35.1,0.0,1026.4,0.0,0.0,,CLR,,1040.6530003073854,1048.75
LGU,2023-03-18 04:51,21.0,-6.11,14.0,-10.0,73.94,21.0,0.0,1029.0,0.0,0.0,,CLR,,570.8509258343861,486.24999999999994
MLF,2023-03-18 04:52,28.0,-2.22,21.9,-5.61,77.57,19.9,7.0,1023.6,0.0,0.0,,CLR,,454.298553829374,423.75
BCE,2023-03-18 04:53,19.0,-7.22,12.0,-11.11,73.73,8.1,8.0,1022.2,0.0,0.0,,CLR,,585.7572834383748,486.24999999999994
OGD,2023-03-18 04:53,34.0,1.11,12.0,-11.11,39.65,28.77,5.0,1024.6,0.0,0.0,,CLR,,1497.5536519129182,1527.4999999999998
CDC,2023-03-18 04:53,30.9,-0.61,24.1,-4.39,75.59,24.21,6.0,1022.3,0.0,0.0,,CLR,,477.8594289590384,472.5
PUC,2023-03-18 04:53,27.0,-2.78,3.0,-16.11,35.06,14.72,14.0,1027.7,0.0,0.0,,CLR,,1663.9440823029206,1666.25
VEL,2023-03-18 04:53,16.0,-8.89,10.9,-11.72,79.92,8.74,4.0,1031.5,0.0,0.0,,CLR,,479.9494241474053,353.75
CNY,2023-03-18 04:53,30.9,-0.61,12.0,-11.11,44.92,30.9,0.0,1024.6,0.0,0.0,,CLR,,1296.5598895308126,1312.5
SLC,2023-03-18 04:54,36.0,2.22,16.0,-8.89,43.64,30.35,6.0,1024.3,0.0,0.0,,CLR,,1365.123109288939,1388.7500000000002
HIF,2023-03-18 04:55,29.3,-1.5,12.6,-10.78,49.22,17.68,14.0,1025.0,0.0,0.0,23.0,CLR,,1161.1414904417272,1160.0
ENV,2023-03-18 04:56,34.0,1.11,19.0,-7.22,53.77,30.97,3.0,1026.6,0.0,0.0,,CLR,,1027.1784470475443,1041.25
SGU,2023-03-18 04:56,48.0,8.89,26.1,-3.28,42.17,42.07,13.0,1020.1,0.0,0.0,,OVC,7500.0,1503.7271674483245,1521.25
PVU,2023-03-18 04:56,35.0,1.67,10.0,-12.22,34.72,35.1,0.0,1025.5,0.0,0.0,,CLR,,1704.590185468128,1736.25
LGU,2023-03-18 05:51,23.0,-5.0,16.0,-8.89,74.15,23.0,0.0,1029.0,0.0,0.0,,CLR,,555.5545703237548,486.25000000000006
